,CaptureEventID,notblank
123362,ASG000pd79,1
123363,ASG000pd7a,1
123364,ASG000pd7b,1
123365,ASG000pd7f,1
123366,ASG000pd7h,1
123367,ASG000pd7l,1
123368,ASG000pd7n,1
123369,ASG000pd7u,1
123370,ASG000pd7x,1
123371,ASG000pd80,1
123372,ASG000pd81,1
123373,ASG000pd82,1
123374,ASG000pd87,1
123375,ASG000pd8e,1
123376,ASG000pd8i,1
123377,ASG000pd8n,1
123378,ASG000pd8q,1
123379,ASG000pd8v,1
123380,ASG000pd9b,1
123381,ASG000pd9e,1
123382,ASG000pd9j,1
123383,ASG000pd9l,1
123384,ASG000pd9m,1
123385,ASG000pd9n,1
123386,ASG000pd9t,0
123387,ASG000pd9v,1
123388,ASG000pda5,1
123389,ASG000pdad,1
123390,ASG000pdao,1
123391,ASG000pdaw,0
123392,ASG000pdax,0
123393,ASG000pdaz,0
123394,ASG000pdb1,0
123395,ASG000pdb2,0
123396,ASG000pdb3,0
123397,ASG000pdb4,0
123398,ASG000pdb5,0
123399,ASG000pdb6,1
123400,ASG000pdb7,1
123401,ASG000pdb8,1
123402,ASG000pdbj,1
123403,ASG000pdbk,1
123404,ASG000pdbm,1
123405,ASG000pdbo,1
123406,ASG000pdbp,1
123407,ASG000pdbt,1
123408,ASG000pdbu,1
123409,ASG000pdby,1
123410,ASG000pdc8,0
123411,ASG000pdcb,1
123412,ASG000pdch,1
123413,ASG000pdcj,1
123414,ASG000pdck,1
123415,ASG000pdcl,1
123416,ASG000pdcn,0
123417,ASG000pdcp,1
123418,ASG000pdct,1
123419,ASG000pdcv,1
123420,ASG000pdcy,1
123421,ASG000pdd7,1
123422,ASG000pdd8,1
123423,ASG000pdda,1
123424,ASG000pddd,1
123425,ASG000pddg,1
123426,ASG000pddi,1
123427,ASG000pddj,1
123428,ASG000pddn,1
123429,ASG000pdds,1
123430,ASG000pddw,1
123431,ASG000pddx,1
123432,ASG000pde2,1
123433,ASG000pde5,1
123434,ASG000pde8,1
123435,ASG000pde9,1
123436,ASG000pdea,1
123437,ASG000pdeb,1
123438,ASG000pdeo,1
123439,ASG000pdep,1
123440,ASG000pdf2,1
123441,ASG000pdf5,1
123442,ASG000pdfb,1
123443,ASG000pdfd,1
123444,ASG000pdfk,1
123445,ASG000pdfm,1
123446,ASG000pdfs,1
123447,ASG000pdft,1
123448,ASG000pdfu,1
123449,ASG000pdfv,1
123450,ASG000pdfz,1
123451,ASG000pdg2,1
123452,ASG000pdg6,1
123453,ASG000pdg7,1
123454,ASG000pdg8,1
123455,ASG000pdgm,1
123456,ASG000pdgq,0
123457,ASG000pdgu,1
123458,ASG000pdgw,1
123459,ASG000pdgy,1
123460,ASG000pdh0,1
123461,ASG000pdhj,1
123462,ASG000pdhk,1
123463,ASG000pdhm,1
123464,ASG000pdho,1
123465,ASG000pdhq,1
123466,ASG000pdhr,1
123467,ASG000pdhv,1
123468,ASG000pdhw,1
123469,ASG000pdi5,1
123470,ASG000pdi8,1
123471,ASG000pdie,1
123472,ASG000pdil,1
123473,ASG000pdin,1
123474,ASG000pdio,1
123475,ASG000pdiq,1
123476,ASG000pdir,1
123477,ASG000pdix,1
123478,ASG000pdiy,1
123479,ASG000pdj5,1
123480,ASG000pdjb,1
123481,ASG000pdje,1
123482,ASG000pdjg,1
123483,ASG000pdji,1
123484,ASG000pdjk,1
123485,ASG000pdjn,1
123486,ASG000pdju,1
123487,ASG000pdjv,1
123488,ASG000pdjw,1
123489,ASG000pdjz,1
123490,ASG000pdk0,1
123491,ASG000pdk3,1
123492,ASG000pdka,1
123493,ASG000pdkf,1
123494,ASG000pdkj,1
123495,ASG000pdkk,1
123496,ASG000pdkl,1
123497,ASG000pdko,1
123498,ASG000pdkv,1
123499,ASG000pdkw,1
123500,ASG000pdl2,0
123501,ASG000pdl3,0
123502,ASG000pdl4,1
123503,ASG000pdl8,1
123504,ASG000pdl9,1
123505,ASG000pdlj,1
123506,ASG000pdlm,0
123507,ASG000pdln,0
123508,ASG000pdlr,1
123509,ASG000pdlz,1
123510,ASG000pdm4,1
123511,ASG000pdm6,1
123512,ASG000pdm8,1
123513,ASG000pdmb,1
123514,ASG000pdmc,1
123515,ASG000pdmh,1
123516,ASG000pdml,1
123517,ASG000pdmp,1
123518,ASG000pdmq,1
123519,ASG000pdmv,1
123520,ASG000pdn0,1
123521,ASG000pdn2,1
123522,ASG000pdn4,1
123523,ASG000pdn5,1
123524,ASG000pdnb,1
123525,ASG000pdnc,1
123526,ASG000pdne,1
123527,ASG000pdng,1
123528,ASG000pdnk,1
123529,ASG000pdnu,1
123530,ASG000pdny,1
123531,ASG000pdnz,1
123532,ASG000pdo4,1
123533,ASG000pdo8,1
123534,ASG000pdo9,1
123535,ASG000pdoc,1
123536,ASG000pdod,1
123537,ASG000pdoe,1
123538,ASG000pdoh,1
123539,ASG000pdok,1
123540,ASG000pdol,1
123541,ASG000pdoq,1
123542,ASG000pdor,1
123543,ASG000pdoy,1
123544,ASG000pdp5,1
123545,ASG000pdpd,1
123546,ASG000pdpe,1
123547,ASG000pdpk,1
123548,ASG000pdpm,1
123549,ASG000pdpt,1
123550,ASG000pdq2,1
123551,ASG000pdq3,1
123552,ASG000pdq4,1
123553,ASG000pdq5,1
123554,ASG000pdq8,1
123555,ASG000pdq9,1
123556,ASG000pdqc,1
123557,ASG000pdqh,1
123558,ASG000pdqi,1
123559,ASG000pdql,1
123560,ASG000pdqr,1
123561,ASG000pdqs,0
123562,ASG000pdr0,1
123563,ASG000pdr1,1
123564,ASG000pdr2,1
123565,ASG000pdr6,1
123566,ASG000pdr8,1
123567,ASG000pdr9,1
123568,ASG000pdrc,1
123569,ASG000pdrd,1
123570,ASG000pdrf,1
123571,ASG000pdrj,1
123572,ASG000pdrk,1
123573,ASG000pdrp,1
123574,ASG000pdrs,1
123575,ASG000pdru,1
123576,ASG000pdrv,1
123577,ASG000pds1,1
123578,ASG000pds8,1
123579,ASG000pds9,1
123580,ASG000pdsd,1
123581,ASG000pdse,0
123582,ASG000pdsi,1
123583,ASG000pdsj,1
123584,ASG000pdsl,1
123585,ASG000pdss,1
123586,ASG000pdt2,1
123587,ASG000pdtb,1
123588,ASG000pdtc,1
123589,ASG000pdte,1
123590,ASG000pdtj,1
123591,ASG000pdtl,1
123592,ASG000pdtv,1
123593,ASG000pdtx,1
123594,ASG000pdu3,1
123595,ASG000pdu7,1
123596,ASG000pdu9,1
123597,ASG000pdud,1
123598,ASG000pdug,1
123599,ASG000pdui,1
123600,ASG000pduj,1
123601,ASG000pduk,1
123602,ASG000pdum,1
123603,ASG000pdun,1
123604,ASG000pduq,1
123605,ASG000pdur,1
123606,ASG000pdut,1
123607,ASG000pduu,1
123608,ASG000pduv,1
123609,ASG000pduz,1
123610,ASG000pdv1,1
123611,ASG000pdv4,1
123612,ASG000pdv7,1
123613,ASG000pdvc,1
123614,ASG000pdve,1
123615,ASG000pdvj,1
123616,ASG000pdvk,1
123617,ASG000pdvr,1
123618,ASG000pdvs,1
123619,ASG000pdvv,1
123620,ASG000pdvw,1
123621,ASG000pdw1,1
123622,ASG000pdw4,1
123623,ASG000pdwa,1
123624,ASG000pdwb,1
123625,ASG000pdwc,1
123626,ASG000pdwd,1
123627,ASG000pdwi,1
123628,ASG000pdwm,1
123629,ASG000pdwr,1
123630,ASG000pdws,1
123631,ASG000pdwu,1
123632,ASG000pdwv,1
123633,ASG000pdww,1
123634,ASG000pdx0,1
123635,ASG000pdx1,1
123636,ASG000pdx5,1
123637,ASG000pdxb,1
123638,ASG000pdxc,1
123639,ASG000pdxg,1
123640,ASG000pdxi,1
123641,ASG000pdxj,1
123642,ASG000pdxu,1
123643,ASG000pdxv,1
123644,ASG000pdxy,1
123645,ASG000pdy5,1
123646,ASG000pdy7,1
123647,ASG000pdy9,1
123648,ASG000pdyd,1
123649,ASG000pdyf,1
123650,ASG000pdyp,1
123651,ASG000pdyv,1
123652,ASG000pdyw,1
123653,ASG000pdz2,1
123654,ASG000pdz7,1
123655,ASG000pdz9,1
123656,ASG000pdza,1
123657,ASG000pdzb,1
123658,ASG000pdzc,1
123659,ASG000pdzd,1
123660,ASG000pdzg,1
123661,ASG000pdzl,1
123662,ASG000pdzm,1
123663,ASG000pdzo,0
123664,ASG000pdzp,1
123665,ASG000pdzr,0
123666,ASG000pdzs,0
123667,ASG000pdzt,0
123668,ASG000pdzu,0
123669,ASG000pdzw,1
123670,ASG000pe03,1
123671,ASG000pe0b,1
123672,ASG000pe0c,1
123673,ASG000pe0f,1
123674,ASG000pe0g,1
123675,ASG000pe0i,1
123676,ASG000pe0l,1
123677,ASG000pe0v,1
123678,ASG000pe0w,1
123679,ASG000pe0z,1
123680,ASG000pe10,1
123681,ASG000pe14,1
123682,ASG000pe17,1
123683,ASG000pe1a,1
123684,ASG000pe1b,1
123685,ASG000pe1c,1
123686,ASG000pe1e,1
123687,ASG000pe1i,1
123688,ASG000pe1k,1
123689,ASG000pe1q,1
123690,ASG000pe1t,0
123691,ASG000pe24,1
123692,ASG000pe27,1
123693,ASG000pe2b,0
123694,ASG000pe2c,1
123695,ASG000pe2e,0
123696,ASG000pe2g,0
123697,ASG000pe2h,0
123698,ASG000pe2i,0
123699,ASG000pe2j,0
123700,ASG000pe2l,0
123701,ASG000pe2m,0
123702,ASG000pe2n,0
123703,ASG000pe2p,0
123704,ASG000pe2r,0
123705,ASG000pe2s,0
123706,ASG000pe2t,0
123707,ASG000pe2u,0
123708,ASG000pe2v,0
123709,ASG000pe2w,0
123710,ASG000pe2x,0
123711,ASG000pe2y,0
123712,ASG000pe2z,0
123713,ASG000pe30,0
123714,ASG000pe31,0
123715,ASG000pe32,0
123716,ASG000pe33,0
123717,ASG000pe35,1
123718,ASG000pe36,0
123719,ASG000pe38,0
123720,ASG000pe39,0
123721,ASG000pe3a,0
123722,ASG000pe3b,0
123723,ASG000pe3c,0
123724,ASG000pe3d,0
123725,ASG000pe3e,0
123726,ASG000pe3f,0
123727,ASG000pe3h,0
123728,ASG000pe3i,0
123729,ASG000pe3j,0
123730,ASG000pe3k,0
123731,ASG000pe3l,0
123732,ASG000pe3m,0
123733,ASG000pe3n,0
123734,ASG000pe3o,0
123735,ASG000pe3p,0
123736,ASG000pe3q,0
123737,ASG000pe3s,0
123738,ASG000pe3t,0
123739,ASG000pe3u,0
123740,ASG000pe3w,0
123741,ASG000pe3x,0
123742,ASG000pe3y,0
123743,ASG000pe3z,0
123744,ASG000pe40,0
123745,ASG000pe42,0
123746,ASG000pe43,0
123747,ASG000pe44,0
123748,ASG000pe45,0
123749,ASG000pe46,0
123750,ASG000pe47,0
123751,ASG000pe48,0
123752,ASG000pe49,1
123753,ASG000pe4a,0
123754,ASG000pe4b,0
123755,ASG000pe4c,0
123756,ASG000pe4d,0
123757,ASG000pe4e,0
123758,ASG000pe4g,0
123759,ASG000pe4h,0
123760,ASG000pe4i,0
123761,ASG000pe4j,0
123762,ASG000pe4k,0
123763,ASG000pe4l,0
123764,ASG000pe4n,0
123765,ASG000pe4o,0
123766,ASG000pe4p,0
123767,ASG000pe4r,0
123768,ASG000pe4s,1
123769,ASG000pe4t,1
123770,ASG000pe4u,0
123771,ASG000pe4v,1
123772,ASG000pe4w,0
123773,ASG000pe4x,0
123774,ASG000pe4y,0
123775,ASG000pe4z,0
123776,ASG000pe50,0
123777,ASG000pe52,0
123778,ASG000pe53,0
123779,ASG000pe54,0
123780,ASG000pe57,0
123781,ASG000pe58,0
123782,ASG000pe59,0
123783,ASG000pe5a,0
123784,ASG000pe5b,0
123785,ASG000pe5c,0
123786,ASG000pe5d,0
123787,ASG000pe5e,0
123788,ASG000pe5f,0
123789,ASG000pe5g,0
123790,ASG000pe5h,0
123791,ASG000pe5i,0
123792,ASG000pe5j,0
123793,ASG000pe5k,0
123794,ASG000pe5l,0
123795,ASG000pe5m,0
123796,ASG000pe5o,0
123797,ASG000pe5p,0
123798,ASG000pe5q,0
123799,ASG000pe5r,0
123800,ASG000pe5s,0
123801,ASG000pe5t,0
123802,ASG000pe5v,0
123803,ASG000pe5w,0
123804,ASG000pe5x,0
123805,ASG000pe5y,0
123806,ASG000pe60,0
123807,ASG000pe61,0
123808,ASG000pe62,0
123809,ASG000pe63,0
123810,ASG000pe64,0
123811,ASG000pe65,0
123812,ASG000pe67,0
123813,ASG000pe68,0
123814,ASG000pe69,0
123815,ASG000pe6b,0
123816,ASG000pe6c,0
123817,ASG000pe6d,0
123818,ASG000pe6e,0
123819,ASG000pe6f,0
123820,ASG000pe6g,0
123821,ASG000pe6h,0
123822,ASG000pe6i,0
123823,ASG000pe6l,0
123824,ASG000pe6m,0
123825,ASG000pe6n,0
123826,ASG000pe6o,0
123827,ASG000pe6p,0
123828,ASG000pe6r,0
123829,ASG000pe6s,0
123830,ASG000pe6t,0
123831,ASG000pe6u,0
123832,ASG000pe6v,0
123833,ASG000pe6w,0
123834,ASG000pe6x,0
123835,ASG000pe6y,0
123836,ASG000pe6z,0
123837,ASG000pe70,0
123838,ASG000pe71,0
123839,ASG000pe72,0
123840,ASG000pe73,0
123841,ASG000pe74,0
123842,ASG000pe75,0
123843,ASG000pe76,0
123844,ASG000pe77,0
123845,ASG000pe78,0
123846,ASG000pe79,0
123847,ASG000pe7a,0
123848,ASG000pe7c,0
123849,ASG000pe7d,0
123850,ASG000pe7e,0
123851,ASG000pe7g,0
123852,ASG000pe7i,0
123853,ASG000pe7j,0
123854,ASG000pe7k,0
123855,ASG000pe7l,0
123856,ASG000pe7m,0
123857,ASG000pe7n,0
123858,ASG000pe7o,0
123859,ASG000pe7p,0
123860,ASG000pe7q,0
123861,ASG000pe7t,0
123862,ASG000pe7u,0
123863,ASG000pe7v,1
123864,ASG000pe7w,0
123865,ASG000pe7x,0
123866,ASG000pe7y,0
123867,ASG000pe80,0
123868,ASG000pe82,0
123869,ASG000pe84,0
123870,ASG000pe85,0
123871,ASG000pe86,0
123872,ASG000pe87,0
123873,ASG000pe88,0
123874,ASG000pe89,0
123875,ASG000pe8a,0
123876,ASG000pe8c,0
123877,ASG000pe8d,0
123878,ASG000pe8e,0
123879,ASG000pe8f,0
123880,ASG000pe8g,0
123881,ASG000pe8h,0
123882,ASG000pe8i,0
123883,ASG000pe8j,0
123884,ASG000pe8k,0
123885,ASG000pe8l,0
123886,ASG000pe8m,0
123887,ASG000pe8n,0
123888,ASG000pe8o,0
123889,ASG000pe8p,0
123890,ASG000pe8q,0
123891,ASG000pe8r,0
123892,ASG000pe8s,0
123893,ASG000pe8t,0
123894,ASG000pe8u,0
123895,ASG000pe8v,0
123896,ASG000pe8x,0
123897,ASG000pe8y,0
123898,ASG000pe8z,0
123899,ASG000pe90,0
123900,ASG000pe91,0
123901,ASG000pe93,0
123902,ASG000pe94,0
123903,ASG000pe95,0
123904,ASG000pe96,0
123905,ASG000pe97,0
123906,ASG000pe98,0
123907,ASG000pe99,0
123908,ASG000pe9a,0
123909,ASG000pe9b,0
123910,ASG000pe9c,0
123911,ASG000pe9d,0
123912,ASG000pe9e,0
123913,ASG000pe9f,0
123914,ASG000pe9g,0
123915,ASG000pe9h,0
123916,ASG000pe9i,0
123917,ASG000pe9j,0
123918,ASG000pe9k,0
123919,ASG000pe9l,0
123920,ASG000pe9m,0
123921,ASG000pe9n,0
123922,ASG000pe9o,0
123923,ASG000pe9p,0
123924,ASG000pe9q,0
123925,ASG000pe9r,0
123926,ASG000pe9s,0
123927,ASG000pe9u,0
123928,ASG000pe9v,0
123929,ASG000pe9w,0
123930,ASG000pe9x,0
123931,ASG000pe9y,0
123932,ASG000pe9z,0
123933,ASG000pea0,0
123934,ASG000pea1,0
123935,ASG000pea2,0
123936,ASG000pea3,0
123937,ASG000pea4,0
123938,ASG000pea5,0
123939,ASG000pea6,0
123940,ASG000pea7,0
123941,ASG000pea8,0
123942,ASG000pea9,0
123943,ASG000peaa,0
123944,ASG000peab,0
123945,ASG000peac,0
123946,ASG000pead,0
123947,ASG000peae,0
123948,ASG000peaf,0
123949,ASG000peag,0
123950,ASG000peah,0
123951,ASG000peai,0
123952,ASG000peaj,0
123953,ASG000peak,0
123954,ASG000peal,0
123955,ASG000peam,0
123956,ASG000pean,0
123957,ASG000peap,0
123958,ASG000peaq,0
123959,ASG000pear,0
123960,ASG000peas,0
123961,ASG000peat,0
123962,ASG000peau,0
123963,ASG000peav,0
123964,ASG000peax,0
123965,ASG000peay,0
123966,ASG000peaz,0
123967,ASG000peb0,0
123968,ASG000peb1,0
123969,ASG000peb4,0
123970,ASG000peb5,1
123971,ASG000peb6,0
123972,ASG000peb7,0
123973,ASG000peb8,1
123974,ASG000peb9,0
123975,ASG000peba,0
123976,ASG000pebb,0
123977,ASG000pebc,0
123978,ASG000pebd,0
123979,ASG000pebj,0
123980,ASG000pebk,0
123981,ASG000pebl,0
123982,ASG000pebm,0
123983,ASG000pebn,0
123984,ASG000pebp,0
123985,ASG000pebq,0
123986,ASG000pebs,0
123987,ASG000pebt,0
123988,ASG000pebu,0
123989,ASG000pebv,0
123990,ASG000pebw,1
123991,ASG000pebx,0
123992,ASG000peby,0
123993,ASG000pebz,0
123994,ASG000pec0,0
123995,ASG000pec1,0
123996,ASG000pec4,1
123997,ASG000pec5,0
123998,ASG000pec6,0
123999,ASG000pec8,0
124000,ASG000peca,0
124001,ASG000pecb,0
124002,ASG000pecd,0
124003,ASG000pece,1
124004,ASG000pecf,0
124005,ASG000pecg,0
124006,ASG000pech,0
124007,ASG000peci,0
124008,ASG000pecj,0
124009,ASG000peck,0
124010,ASG000pecl,0
124011,ASG000pecm,0
124012,ASG000pecn,0
124013,ASG000peco,0
124014,ASG000pecp,1
124015,ASG000pecr,0
124016,ASG000pecs,0
124017,ASG000pecu,0
124018,ASG000pecv,0
124019,ASG000pecx,0
124020,ASG000pecy,0
124021,ASG000pecz,0
124022,ASG000ped0,0
124023,ASG000ped1,0
124024,ASG000ped2,0
124025,ASG000ped3,0
124026,ASG000ped4,0
124027,ASG000ped5,0
124028,ASG000ped6,0
124029,ASG000ped7,0
124030,ASG000ped8,0
124031,ASG000ped9,0
124032,ASG000peda,0
124033,ASG000pedb,0
124034,ASG000pedc,1
124035,ASG000pedd,0
124036,ASG000pede,0
124037,ASG000pedf,0
124038,ASG000pedi,0
124039,ASG000pedj,0
124040,ASG000pedk,0
124041,ASG000pedm,0
124042,ASG000pedn,0
124043,ASG000pedq,0
124044,ASG000pedr,0
124045,ASG000peds,0
124046,ASG000pedt,0
124047,ASG000pedu,0
124048,ASG000pedv,0
124049,ASG000pedw,0
124050,ASG000pedx,0
124051,ASG000pedy,0
124052,ASG000pee0,0
124053,ASG000pee1,0
124054,ASG000pee4,0
124055,ASG000pee5,0
124056,ASG000pee6,0
124057,ASG000pee8,0
124058,ASG000peee,0
124059,ASG000peef,0
124060,ASG000peeg,0
124061,ASG000peeh,0
124062,ASG000peei,0
124063,ASG000peej,0
124064,ASG000peek,0
124065,ASG000peel,0
124066,ASG000peem,0
124067,ASG000peeo,0
124068,ASG000peeq,0
124069,ASG000peer,0
124070,ASG000pees,0
124071,ASG000peet,0
124072,ASG000peeu,0
124073,ASG000peev,0
124074,ASG000peew,0
124075,ASG000peex,0
124076,ASG000peez,0
124077,ASG000pef0,1
124078,ASG000pef2,0
124079,ASG000pef3,0
124080,ASG000pef4,0
124081,ASG000pef5,0
124082,ASG000pef6,0
124083,ASG000pef7,0
124084,ASG000pef8,0
124085,ASG000pef9,0
124086,ASG000pefa,0
124087,ASG000pefb,0
124088,ASG000pefc,0
124089,ASG000pefd,0
124090,ASG000pefe,0
124091,ASG000peff,0
124092,ASG000pefg,0
124093,ASG000pefh,0
124094,ASG000pefi,0
124095,ASG000pefj,0
124096,ASG000pefl,0
124097,ASG000pefm,0
124098,ASG000pefn,0
124099,ASG000pefo,0
124100,ASG000pefp,0
124101,ASG000pefq,0
124102,ASG000pefs,1
124103,ASG000peft,0
124104,ASG000pefu,1
124105,ASG000pefw,0
124106,ASG000pefx,0
124107,ASG000pefy,1
124108,ASG000pefz,0
124109,ASG000peg0,0
124110,ASG000peg1,1
124111,ASG000peg2,0
124112,ASG000peg3,0
124113,ASG000peg4,0
124114,ASG000peg5,0
124115,ASG000peg7,1
124116,ASG000peg9,1
124117,ASG000pegb,0
124118,ASG000pegc,0
124119,ASG000pegd,0
124120,ASG000pege,0
124121,ASG000pegf,0
124122,ASG000pegg,0
124123,ASG000pegh,0
124124,ASG000pegi,0
124125,ASG000pegj,0
124126,ASG000pegk,0
124127,ASG000pegl,0
124128,ASG000pegm,0
124129,ASG000pegn,0
124130,ASG000pego,0
124131,ASG000pegp,0
124132,ASG000pegq,0
124133,ASG000pegr,0
124134,ASG000pegs,0
124135,ASG000pegt,0
124136,ASG000pegu,0
124137,ASG000pegv,0
124138,ASG000pegw,0
124139,ASG000pegx,0
124140,ASG000pegy,1
124141,ASG000peh0,0
124142,ASG000peh1,0
124143,ASG000peh2,0
124144,ASG000peh3,0
124145,ASG000peh4,0
124146,ASG000peh5,0
124147,ASG000peh6,0
124148,ASG000peh7,0
124149,ASG000peh8,0
124150,ASG000peh9,0
124151,ASG000peha,0
124152,ASG000pehb,0
124153,ASG000pehc,0
124154,ASG000pehd,0
124155,ASG000pehe,0
124156,ASG000pehf,0
124157,ASG000pehg,0
124158,ASG000pehh,1
124159,ASG000pehi,0
124160,ASG000pehj,0
124161,ASG000pehk,0
124162,ASG000pehl,0
124163,ASG000pehm,0
124164,ASG000pehn,0
124165,ASG000peho,0
124166,ASG000pehp,0
124167,ASG000pehq,0
124168,ASG000pehr,0
124169,ASG000pehs,0
124170,ASG000peht,0
124171,ASG000pehu,0
124172,ASG000pehv,0
124173,ASG000pehw,0
124174,ASG000pehx,0
124175,ASG000pehy,0
124176,ASG000pehz,0
124177,ASG000pei0,0
124178,ASG000pei1,0
124179,ASG000pei2,0
124180,ASG000pei3,0
124181,ASG000pei4,0
124182,ASG000pei5,0
124183,ASG000pei6,0
124184,ASG000pei8,0
124185,ASG000pei9,0
124186,ASG000peib,1
124187,ASG000peie,0
124188,ASG000peif,0
124189,ASG000peih,0
124190,ASG000peii,0
124191,ASG000peij,0
124192,ASG000peil,0
124193,ASG000peim,0
124194,ASG000pein,0
124195,ASG000peip,0
124196,ASG000peir,0
124197,ASG000peis,0
124198,ASG000peit,0
124199,ASG000peiu,0
124200,ASG000peiv,0
124201,ASG000peiw,0
124202,ASG000peiy,0
124203,ASG000pej0,0
124204,ASG000pej2,0
124205,ASG000pej3,0
124206,ASG000pej4,0
124207,ASG000pej5,0
124208,ASG000pej6,0
124209,ASG000pej8,0
124210,ASG000pej9,0
124211,ASG000peja,0
124212,ASG000pejd,0
124213,ASG000peje,0
124214,ASG000pejf,0
124215,ASG000pejg,0
124216,ASG000pejh,0
124217,ASG000peji,1
124218,ASG000pejj,0
124219,ASG000pejm,0
124220,ASG000pejn,0
124221,ASG000pejo,0
124222,ASG000pejq,0
124223,ASG000pejr,0
124224,ASG000peju,0
124225,ASG000pejv,0
124226,ASG000pejw,0
124227,ASG000pejx,0
124228,ASG000pejy,0
124229,ASG000pek1,0
124230,ASG000pek2,0
124231,ASG000pek5,0
124232,ASG000pek7,0
124233,ASG000pek8,0
124234,ASG000pek9,0
124235,ASG000pekb,0
124236,ASG000pekc,0
124237,ASG000pekd,0
124238,ASG000pekf,0
124239,ASG000pekg,0
124240,ASG000pekk,0
124241,ASG000pekm,0
124242,ASG000pekn,0
124243,ASG000peko,0
124244,ASG000pekp,0
124245,ASG000pekq,0
124246,ASG000pekr,0
124247,ASG000peks,0
124248,ASG000pekt,0
124249,ASG000peku,0
124250,ASG000pekv,0
124251,ASG000pekx,0
124252,ASG000peky,0
124253,ASG000pekz,0
124254,ASG000pel0,1
124255,ASG000pel1,0
124256,ASG000pel2,0
124257,ASG000pel3,0
124258,ASG000pel5,0
124259,ASG000pel6,0
124260,ASG000pel7,1
124261,ASG000pel8,0
124262,ASG000pel9,0
124263,ASG000pela,0
124264,ASG000pelb,0
124265,ASG000pelc,0
124266,ASG000peld,0
124267,ASG000pele,0
124268,ASG000pelf,0
124269,ASG000pelg,0
124270,ASG000pelh,0
124271,ASG000peli,0
124272,ASG000pelj,0
124273,ASG000pell,0
124274,ASG000pelm,0
124275,ASG000peln,1
124276,ASG000pelo,0
124277,ASG000pelp,0
124278,ASG000pelr,0
124279,ASG000pels,0
124280,ASG000pelt,0
124281,ASG000pelu,0
124282,ASG000pelv,0
124283,ASG000pelw,0
124284,ASG000pelx,0
124285,ASG000pely,0
124286,ASG000pem0,1
124287,ASG000pem1,1
124288,ASG000pem2,0
124289,ASG000pem3,0
124290,ASG000pem4,0
124291,ASG000pem5,0
124292,ASG000pem6,0
124293,ASG000pem7,0
124294,ASG000pem8,0
124295,ASG000pem9,0
124296,ASG000pema,0
124297,ASG000pemb,0
124298,ASG000pemd,0
124299,ASG000peme,0
124300,ASG000pemk,0
124301,ASG000pemm,0
124302,ASG000pemn,0
124303,ASG000pemp,0
124304,ASG000pemq,0
124305,ASG000pemr,0
124306,ASG000pems,0
124307,ASG000pemt,0
124308,ASG000pemu,0
124309,ASG000pemv,0
124310,ASG000pemw,1
124311,ASG000pemx,0
124312,ASG000pemy,0
124313,ASG000pen0,1
124314,ASG000pen3,1
124315,ASG000pen4,0
124316,ASG000pen5,0
124317,ASG000pen7,0
124318,ASG000pen8,0
124319,ASG000pen9,0
124320,ASG000penb,0
124321,ASG000penc,0
124322,ASG000pend,0
124323,ASG000pene,0
124324,ASG000penf,0
124325,ASG000penh,1
124326,ASG000peni,0
124327,ASG000penj,0
124328,ASG000penk,0
124329,ASG000penn,0
124330,ASG000penp,1
124331,ASG000penq,0
124332,ASG000penr,0
124333,ASG000pens,0
124334,ASG000pent,0
124335,ASG000penu,0
124336,ASG000penv,0
124337,ASG000penw,0
124338,ASG000penx,0
124339,ASG000peny,0
124340,ASG000penz,0
124341,ASG000peo0,0
124342,ASG000peo1,1
124343,ASG000peo3,0
124344,ASG000peo4,0
124345,ASG000peo5,0
124346,ASG000peo6,0
124347,ASG000peo7,0
124348,ASG000peo8,0
124349,ASG000peo9,0
124350,ASG000peoa,0
124351,ASG000peoc,0
124352,ASG000peod,0
124353,ASG000peoe,0
124354,ASG000peof,0
124355,ASG000peog,0
124356,ASG000peoh,0
124357,ASG000peoi,0
124358,ASG000peoj,0
124359,ASG000peok,0
124360,ASG000peom,0
124361,ASG000peon,0
124362,ASG000peoo,0
124363,ASG000peop,0
124364,ASG000peoq,0
124365,ASG000peor,0
124366,ASG000peos,0
124367,ASG000peot,0
124368,ASG000peov,0
124369,ASG000peow,0
124370,ASG000peoy,0
124371,ASG000peoz,0
124372,ASG000pep0,0
124373,ASG000pep1,0
124374,ASG000pep2,0
124375,ASG000pep3,0
124376,ASG000pep4,0
124377,ASG000pep5,0
124378,ASG000pep6,0
124379,ASG000pep7,0
124380,ASG000pep8,0
124381,ASG000pepa,0
124382,ASG000pepb,0
124383,ASG000pepc,0
124384,ASG000pepe,0
124385,ASG000pepf,0
124386,ASG000pepg,0
124387,ASG000peph,0
124388,ASG000pepi,0
124389,ASG000pepj,0
124390,ASG000pepk,1
124391,ASG000pepl,0
124392,ASG000pepm,0
124393,ASG000pepn,0
124394,ASG000pepo,0
124395,ASG000pepq,0
124396,ASG000pepr,0
124397,ASG000peps,0
124398,ASG000pept,0
124399,ASG000pepv,0
124400,ASG000peq3,1
124401,ASG000peq6,0
124402,ASG000peq9,1
124403,ASG000peqb,0
124404,ASG000peqc,1
124405,ASG000peqd,1
124406,ASG000peqi,1
124407,ASG000peqr,1
124408,ASG000peqs,1
124409,ASG000peqt,1
124410,ASG000pequ,1
124411,ASG000per0,1
124412,ASG000per1,0
124413,ASG000per3,0
